"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.265272417E0,-2.286571503E0,2.160400009E1,-4.587280655E1,5.075702523E1
3.275312417E0,-2.241020203E0,2.157132339E1,-4.625670242E1,5.108842025E1
3.285352417E0,-2.291828156E0,2.175862122E1,-4.603416061E1,5.096895150E1
3.295392417E0,-2.382297516E0,2.177679825E1,-4.598669815E1,5.093800831E1
3.305432417E0,-2.416496277E0,2.159614944E1,-4.598926163E1,5.086497135E1
3.315472417E0,-2.417835236E0,2.168239594E1,-4.633442307E1,5.121377726E1
3.325512417E0,-2.443386078E0,2.175242996E1,-4.634099197E1,5.125061836E1
3.335552417E0,-2.209262848E0,2.183549118E1,-4.630202866E1,5.124009539E1
3.345592417E0,-2.248657227E0,2.169459152E1,-4.608355331E1,5.098436669E1
3.355632417E0,-2.371898651E0,2.180725098E1,-4.610970688E1,5.106160169E1
3.365672417E0,-2.446784973E0,2.182564545E1,-4.603406906E1,5.100471616E1
3.375712417E0,-2.306400299E0,2.184730911E1,-4.629829788E1,5.124604165E1
3.385752417E0,-2.377189636E0,2.174807358E1,-4.636389542E1,5.126636844E1
3.395792417E0,-2.437133789E0,2.165712738E1,-4.602498245E1,5.092415730E1
3.405832417E0,-2.274017334E0,2.163915634E1,-4.619018173E1,5.105836984E1
3.415872417E0,-2.170314789E0,2.167293549E1,-4.622461319E1,5.109932743E1
3.425912417E0,-2.347274780E0,2.156856537E1,-4.648621750E1,5.129991353E1
3.435953417E0,-2.379085541E0,2.157532120E1,-4.644301224E1,5.126507504E1
3.445993417E0,-2.158390045E0,2.149917221E1,-4.651415634E1,5.128781330E1
3.456033417E0,-2.316692352E0,2.181433487E1,-4.664678574E1,5.154759828E1
3.466073417E0,-2.036678314E0,2.174307632E1,-4.674053574E1,5.159057189E1
3.476113417E0,-1.934551239E0,2.183074188E1,-4.654490280E1,5.144659130E1
3.486153417E0,-1.932567596E0,2.170513916E1,-4.667969131E1,5.151544880E1
3.496193417E0,-1.898063660E0,2.179456711E1,-4.634795761E1,5.125172169E1
3.506233417E0,-2.209873199E0,2.174583435E1,-4.641437912E1,5.130360066E1
3.516273417E0,-2.100406647E0,2.154413223E1,-4.670267868E1,5.147525170E1
3.526313417E0,-2.316879272E0,2.164950562E1,-4.636722946E1,5.122488644E1
3.536353417E0,-2.029155731E0,2.152201080E1,-4.630788040E1,5.110512899E1
3.546393417E0,-2.197994232E0,2.162431335E1,-4.661503983E1,5.143349147E1
3.556433417E0,-2.154987335E0,2.157914734E1,-4.647768021E1,5.128818897E1
3.566473417E0,-2.248806000E0,2.171975708E1,-4.625155258E1,5.114695585E1
3.576513417E0,-2.164592743E0,2.163557434E1,-4.620280075E1,5.106351277E1
3.586553417E0,-2.238845825E0,2.160511017E1,-4.626471329E1,5.110985141E1
3.596593417E0,-2.222908020E0,2.150672150E1,-4.613708115E1,5.095204261E1
3.606633417E0,-2.252243042E0,2.150485229E1,-4.594324875E1,5.077709500E1
3.616673417E0,-2.279251099E0,2.156340790E1,-4.619469070E1,5.103062801E1
3.626713417E0,-2.032627106E0,2.143222809E1,-4.607838821E1,5.085951075E1
3.636753417E0,-2.117057800E0,2.164144135E1,-4.603015518E1,5.090784913E1
3.646793417E0,-2.114826202E0,2.157827759E1,-4.627509689E1,5.110263345E1
3.656833417E0,-2.161544800E0,2.133407974E1,-4.602618027E1,5.077621987E1
3.666873417E0,-2.196815491E0,2.139848328E1,-4.630662155E1,5.105902745E1
3.676914417E0,-2.262969971E0,2.163071442E1,-4.642434311E1,5.126625081E1
3.686954417E0,-2.387935638E0,2.172598648E1,-4.629018784E1,5.119084112E1
3.696994417E0,-2.380222321E0,2.188428879E1,-4.615548325E1,5.113625121E1
3.707034417E0,-2.362087250E0,2.171353531E1,-4.623844528E1,5.113756832E1
3.717074417E0,-2.276466370E0,2.166065979E1,-4.610043716E1,5.098643730E1
3.727114417E0,-2.371059418E0,2.171357346E1,-4.664625168E1,5.150702856E1
3.737154417E0,-2.220039368E0,2.166418457E1,-4.629187393E1,5.115860690E1
3.747194417E0,-2.139911652E0,2.161025238E1,-4.642599106E1,5.125382791E1
3.757234417E0,-2.355182648E0,2.152423096E1,-4.662887192E1,5.141100174E1
3.767274417E0,-2.417770386E0,2.146545029E1,-4.622233963E1,5.102073942E1
3.777314417E0,-2.409080505E0,2.136948395E1,-4.645093918E1,5.118738383E1
3.787354417E0,-2.620594025E0,2.152523041E1,-4.660152817E1,5.139946969E1
3.797394417E0,-2.484828949E0,2.142056656E1,-4.640061569E1,5.116670972E1
3.807434417E0,-2.371227264E0,2.146427536E1,-4.637925339E1,5.116026759E1
3.817474417E0,-2.362148285E0,2.153998184E1,-4.638389206E1,5.119585925E1
3.827514417E0,-2.310420990E0,2.153404236E1,-4.652093887E1,5.131521002E1
3.837554417E0,-2.128509521E0,2.157919312E1,-4.646443558E1,5.127510021E1
3.847594417E0,-2.323764801E0,2.175086212E1,-4.664439011E1,5.151891899E1
3.857634417E0,-2.298908234E0,2.175802994E1,-4.647882462E1,5.137098387E1
3.867674417E0,-2.219413757E0,2.173638535E1,-4.608739090E1,5.100435124E1
3.877714417E0,-2.602951050E0,2.176204300E1,-4.637396622E1,5.129236407E1
3.887754417E0,-2.357852936E0,2.181811905E1,-4.630228806E1,5.123955180E1
3.897794417E0,-2.299549103E0,2.156795883E1,-4.630798721E1,5.113603870E1
3.907835417E0,-2.006725311E0,2.151567841E1,-4.648624802E1,5.126326773E1
3.917875417E0,-1.869567871E0,2.171113586E1,-4.668020248E1,5.151611407E1
3.927915417E0,-2.188446045E0,2.159292984E1,-4.659746933E1,5.140396933E1
3.937955958E0,-2.355972290E0,2.164776230E1,-4.630588150E1,5.117041019E1
3.947995958E0,-2.216957092E0,2.163030243E1,-4.634415817E1,5.119146295E1
3.958035958E0,-2.144916534E0,2.175905228E1,-4.642306900E1,5.131430949E1
3.968075958E0,-2.553554535E0,2.180727768E1,-4.641648483E1,5.134752248E1
3.978115958E0,-2.378280640E0,2.165107346E1,-4.621250534E1,5.108836316E1
3.988155958E0,-2.274173737E0,2.162950897E1,-4.617786789E1,5.104314849E1
3.998195958E0,-2.417049408E0,2.174387360E1,-4.612516403E1,5.105065057E1
4.008235958E0,-2.443798065E0,2.153657532E1,-4.605694962E1,5.090224782E1
4.018275958E0,-2.174304962E0,2.148481369E1,-4.636586380E1,5.114800238E1
4.028315958E0,-2.300601959E0,2.146203613E1,-4.580858231E1,5.063929282E1
4.038355958E0,-2.281452179E0,2.149907684E1,-4.578089523E1,5.062909932E1
4.048395958E0,-2.115852356E0,2.153981018E1,-4.610087967E1,5.092868897E1
4.058435958E0,-2.133182526E0,2.152046967E1,-4.630524063E1,5.110632439E1
4.068475958E0,-2.312137604E0,2.147642136E1,-4.610088730E1,5.091045535E1
4.078515958E0,-2.444087982E0,2.149248505E1,-4.646622086E1,5.125436723E1
4.088555958E0,-2.236118317E0,2.131750870E1,-4.633926010E1,5.105647294E1
4.098595958E0,-2.166961670E0,2.148109436E1,-4.649264908E1,5.126109203E1
4.108635958E0,-2.120460510E0,2.148307419E1,-4.617955399E1,5.097617125E1
4.118675958E0,-2.137035370E0,2.143424225E1,-4.647444534E1,5.122370282E1
4.128716958E0,-1.981071472E0,2.157778549E1,-4.622971725E1,5.105597152E1
4.138756958E0,-2.379707336E0,2.164353943E1,-4.631176376E1,5.117504537E1
4.148796958E0,-2.392158508E0,2.159130859E1,-4.637216568E1,5.120824913E1
4.158836958E0,-1.936824799E0,2.138911438E1,-4.619665146E1,5.094483399E1
4.168876958E0,-1.986156464E0,2.135095596E1,-4.611465836E1,5.085636492E1
4.178916958E0,-2.358810425E0,2.155632782E1,-4.601943588E1,5.087266196E1
4.188956958E0,-2.439369202E0,2.165242767E1,-4.601623917E1,5.091436353E1
4.198996958E0,-2.350048065E0,2.170929718E1,-4.599782181E1,5.091773680E1
4.209036958E0,-2.224800110E0,2.187801361E1,-4.592183304E1,5.091573396E1
4.219076958E0,-2.018001556E0,2.178342438E1,-4.630503464E1,5.121275369E1
4.229116958E0,-2.150951385E0,2.155662918E1,-4.615658951E1,5.098770056E1
4.239156958E0,-2.200763702E0,2.135832977E1,-4.603804398E1,5.079884944E1
4.249196958E0,-2.213119507E0,2.144195557E1,-4.621926498E1,5.099878246E1
4.259236958E0,-2.271987915E0,2.136016464E1,-4.602676010E1,5.079253103E1
4.269276958E0,-1.960762024E0,2.140207672E1,-4.598421097E1,5.075865575E1
4.279316958E0,-2.254058838E0,2.151665878E1,-4.630513382E1,5.110981123E1
4.289356958E0,-2.098648071E0,2.145327377E1,-4.639786148E1,5.116061795E1
4.299396958E0,-2.257171631E0,2.155369568E1,-4.634253311E1,5.115942725E1
4.309436958E0,-2.265892029E0,2.154288101E1,-4.674827194E1,5.152311053E1
4.319476958E0,-2.296211243E0,2.130852509E1,-4.633279800E1,5.104952496E1
4.329516958E0,-2.309032440E0,2.126782608E1,-4.676995468E1,5.143034822E1
4.339556958E0,-2.346881866E0,2.148827362E1,-4.629658127E1,5.109429709E1
4.349596958E0,-2.313629150E0,2.138805008E1,-4.676995468E1,5.148038682E1
4.359637958E0,-2.127883911E0,2.147247314E1,-4.617912674E1,5.097162681E1
4.369677958E0,-1.980758667E0,2.131977081E1,-4.614321518E1,5.086897227E1
4.379717958E0,-1.933166504E0,2.134009552E1,-4.610606766E1,5.084197365E1
4.389757958E0,-1.894252777E0,2.155146027E1,-4.635094070E1,5.115137669E1
4.399797958E0,-1.866714478E0,2.145767975E1,-4.622967911E1,5.100097914E1
4.409837958E0,-2.129493713E0,2.145542908E1,-4.674209976E1,5.147517917E1
4.419877958E0,-2.112045288E0,2.166016006E1,-4.627221298E1,5.113453787E1
4.429917958E0,-1.933448792E0,2.158714294E1,-4.636041641E1,5.117647091E1
4.439957958E0,-2.190940857E0,2.161301804E1,-4.650606155E1,5.132968470E1
4.449997958E0,-1.998409271E0,2.154795456E1,-4.646274185E1,5.125518867E1
4.460037958E0,-2.177696228E0,2.144186783E1,-4.640218735E1,5.116306331E1
4.470077958E0,-2.320362091E0,2.148153687E1,-4.610963058E1,5.092090473E1
4.480117958E0,-2.218196869E0,2.153852081E1,-4.582976913E1,5.068723720E1
4.490157958E0,-2.567840576E0,2.164751434E1,-4.613850784E1,5.102911511E1
4.500197958E0,-2.288501740E0,2.144169998E1,-4.626205063E1,5.104077847E1
4.510237958E0,-2.150608063E0,2.151697540E1,-4.641047287E1,5.120095055E1
4.520277958E0,-2.347026825E0,2.158433533E1,-4.644302750E1,5.126740553E1
4.530317958E0,-2.300918579E0,2.165047836E1,-4.642612076E1,5.127789122E1
4.540357958E0,-2.369590759E0,2.160115433E1,-4.612421036E1,5.098693568E1
4.550397958E0,-2.367927551E0,2.169812012E1,-4.615457535E1,5.105546320E1
4.560437958E0,-2.206802368E0,2.167105103E1,-4.599947739E1,5.089652590E1
4.570477958E0,-2.193920135E0,2.175758362E1,-4.589326859E1,5.083697308E1
4.580517958E0,-2.350708008E0,2.167286682E1,-4.578686142E1,5.071169158E1
4.590558958E0,-2.429630280E0,2.157897949E1,-4.597871017E1,5.084876841E1
4.600598958E0,-2.367527008E0,2.172361755E1,-4.610789108E1,5.102409591E1
4.610638958E0,-2.156375885E0,2.161135101E1,-4.609023666E1,5.095105853E1
4.620678958E0,-2.455078125E0,2.147177505E1,-4.614952469E1,5.095923039E1
4.630718958E0,-2.349838257E0,2.173916245E1,-4.640549850E1,5.129895920E1
4.640758958E0,-2.332908630E0,2.167937088E1,-4.609336472E1,5.099054672E1
4.650798958E0,-2.295013428E0,2.171108246E1,-4.584677505E1,5.077957238E1
4.660838958E0,-2.401901245E0,2.159219360E1,-4.613127518E1,5.099104337E1
4.670878958E0,-2.296714783E0,2.150771713E1,-4.615458298E1,5.097158350E1
4.680918958E0,-2.234413147E0,2.153825378E1,-4.620901108E1,5.103098748E1
4.690958958E0,-2.223426819E0,2.148341370E1,-4.606167984E1,5.087395248E1
4.700998958E0,-2.494922638E0,2.153569412E1,-4.636457443E1,5.118285379E1
4.711038958E0,-2.568252563E0,2.156869507E1,-4.618189621E1,5.103500824E1
4.721078958E0,-2.116558075E0,2.161857224E1,-4.651432419E1,5.133638903E1
4.731118958E0,-2.173084259E0,2.155672836E1,-4.622237778E1,5.104824228E1
4.741158958E0,-2.188594818E0,2.156584930E1,-4.614583206E1,5.098346418E1
4.751198958E0,-2.292713165E0,2.145026779E1,-4.588839340E1,5.070616502E1
4.761238958E0,-2.412525177E0,2.155542755E1,-4.589398575E1,5.076135009E1
4.771278958E0,-2.305393219E0,2.151042938E1,-4.630004501E1,5.110486844E1
4.781318958E0,-2.038646698E0,2.157605362E1,-4.606395340E1,5.090746481E1
4.791358958E0,-2.136291504E0,2.153174591E1,-4.626916885E1,5.107852592E1
4.801398958E0,-2.250057220E0,2.139452744E1,-4.624048996E1,5.099972033E1
4.811438958E0,-2.026969910E0,2.160966492E1,-4.652283096E1,5.133673174E1
4.821478958E0,-2.063575745E0,2.173372650E1,-4.616446304E1,5.106633784E1
4.831519958E0,-2.200839996E0,2.166214752E1,-4.632166672E1,5.118387578E1
4.841559958E0,-2.220386505E0,2.170669174E1,-4.607832718E1,5.098355439E1
4.851599958E0,-2.240577698E0,2.167467880E1,-4.620268631E1,5.108326646E1
4.861639958E0,-2.315433502E0,2.136286926E1,-4.639157486E1,5.112642794E1
4.871679958E0,-2.328582764E0,2.137784958E1,-4.636829758E1,5.111216852E1
4.881719958E0,-2.221138000E0,2.126993942E1,-4.610377884E1,5.082226087E1
4.891759958E0,-2.045211792E0,2.150671387E1,-4.637968826E1,5.116441259E1
4.901799958E0,-1.977870941E0,2.147779083E1,-4.603761673E1,5.083964621E1
4.911839958E0,-2.251296997E0,2.151431274E1,-4.618059158E1,5.099589229E1
4.921879958E0,-2.323253632E0,2.146216965E1,-4.624623489E1,5.103661896E1
4.931919958E0,-2.330352783E0,2.152490997E1,-4.609888840E1,5.092994998E1
4.941960042E0,-2.378742218E0,2.155692291E1,-4.608492661E1,5.093309141E1
4.952000042E0,-2.194969177E0,2.156295776E1,-4.604658890E1,5.089270465E1
4.962040042E0,-2.428993225E0,2.179080963E1,-4.645257187E1,5.136711814E1
4.972080042E0,-2.568572998E0,2.151867676E1,-4.685332108E1,5.162252137E1
4.982120042E0,-2.398731232E0,2.141768646E1,-4.633247757E1,5.109960550E1
4.992160042E0,-2.135269165E0,2.155805206E1,-4.642273331E1,5.122869460E1
5.002200042E0,-2.241470337E0,2.158105087E1,-4.610862350E1,5.095852340E1
5.012240042E0,-2.267219543E0,2.166696548E1,-4.600906754E1,5.090610939E1
5.022280042E0,-2.276130676E0,2.175565720E1,-4.627312088E1,5.118291812E1
5.032320042E0,-2.150363922E0,2.163759613E1,-4.623995590E1,5.109738891E1
5.042360042E0,-2.096065521E0,2.166817856E1,-4.616168594E1,5.103728737E1
5.052400042E0,-2.296321869E0,2.174235916E1,-4.628551102E1,5.118937200E1
5.062441042E0,-2.290603638E0,2.153916931E1,-4.634807968E1,5.115981988E1
5.072481042E0,-2.452301025E0,2.180476761E1,-4.631305313E1,5.124802983E1
5.082521042E0,-2.390014648E0,2.166085052E1,-4.620718765E1,5.108824528E1
5.092561042E0,-2.288822174E0,2.170086670E1,-4.633841324E1,5.121928215E1
5.102601042E0,-2.275154114E0,2.161250305E1,-4.627367783E1,5.112269431E1
5.112641042E0,-2.367443085E0,2.183102036E1,-4.613177872E1,5.109147917E1
5.122681042E0,-2.374092102E0,2.162588120E1,-4.611592484E1,5.099013213E1
5.132721042E0,-2.346740723E0,2.170543289E1,-4.597015762E1,5.089094616E1
5.142761042E0,-2.630153656E0,2.158306503E1,-4.630826187E1,5.115859187E1
5.152801042E0,-2.462280273E0,2.169554901E1,-4.615478897E1,5.105902678E1
5.162841042E0,-2.380004883E0,2.159438705E1,-4.650429153E1,5.132865775E1
5.172881042E0,-2.382579803E0,2.168463516E1,-4.644041824E1,5.130899078E1
5.182921042E0,-2.460750580E0,2.171776581E1,-4.639012527E1,5.128118922E1
5.192961042E0,-2.441978455E0,2.148768616E1,-4.654456711E1,5.132329532E1
5.203001042E0,-2.271430969E0,2.138297272E1,-4.622102737E1,5.097817467E1
5.213041042E0,-2.275691986E0,2.155850983E1,-4.611068344E1,5.095236253E1
5.223081042E0,-2.200450897E0,2.150892639E1,-4.656381607E1,5.133872676E1
5.233121042E0,-2.700874329E0,2.144634628E1,-4.610329819E1,5.091909853E1
5.243161042E0,-2.460094452E0,2.164580917E1,-4.638679886E1,5.124771437E1
5.253201042E0,-2.316978455E0,2.166651154E1,-4.630242538E1,5.117343752E1
5.263241042E0,-2.373409271E0,2.160726929E1,-4.632687759E1,5.117310568E1
5.273281042E0,-2.356513977E0,2.152039337E1,-4.613893509E1,5.096549637E1
5.283321042E0,-2.386024475E0,2.149190140E1,-4.648096085E1,5.126475065E1
5.293362042E0,-2.632274628E0,2.149062347E1,-4.653729630E1,5.132733885E1
5.303402042E0,-2.334259033E0,2.156440353E1,-4.658839798E1,5.139018478E1
5.313442042E0,-2.348831177E0,2.141083145E1,-4.623991013E1,5.101048912E1
5.323482042E0,-2.324050903E0,2.167760849E1,-4.633708572E1,5.120981777E1
5.333522042E0,-2.496852875E0,2.161632156E1,-4.633654404E1,5.119155151E1
5.343562042E0,-2.359683990E0,2.152921295E1,-4.640116501E1,5.120686705E1
5.353602042E0,-2.598270416E0,2.152250671E1,-4.604129410E1,5.088978352E1
5.363642042E0,-2.408218384E0,2.170027542E1,-4.584105301E1,5.077502940E1
5.373682042E0,-2.248615265E0,2.164949417E1,-4.620154953E1,5.107191055E1
5.383722042E0,-2.259166718E0,2.161108017E1,-4.614787674E1,5.100754011E1
5.393762042E0,-2.305290222E0,2.169173431E1,-4.584685135E1,5.077183746E1
5.403802042E0,-2.145900726E0,2.175881195E1,-4.606481552E1,5.099037180E1
5.413842042E0,-2.228702545E0,2.182482910E1,-4.596413803E1,5.093125038E1
5.423882042E0,-2.308147430E0,2.166198730E1,-4.593564987E1,5.083948434E1
5.433922042E0,-2.153930664E0,2.178129196E1,-4.618458939E1,5.110851586E1
5.443962042E0,-2.098300934E0,2.154994202E1,-4.612047195E1,5.094998333E1
5.454002042E0,-2.310951233E0,2.170055389E1,-4.609796524E1,5.100271497E1
5.464042042E0,-2.287944794E0,2.150234985E1,-4.599900436E1,5.082808420E1
5.474082042E0,-2.213138580E0,2.150468826E1,-4.596942520E1,5.079899264E1
5.484122042E0,-2.351486206E0,2.166304779E1,-4.635391617E1,5.122013931E1
5.494162042E0,-2.018810272E0,2.178179932E1,-4.626330948E1,5.117437035E1
5.504202042E0,-2.172630310E0,2.174778748E1,-4.609600449E1,5.101498027E1
5.514242042E0,-1.919494629E0,2.186085892E1,-4.611883926E1,5.107375987E1
5.524283042E0,-1.933357239E0,2.164454651E1,-4.611963272E1,5.098278912E1
5.534323042E0,-2.040908813E0,2.175720215E1,-4.578087997E1,5.072898703E1
5.544363042E0,-2.226799011E0,2.194155502E1,-4.559086227E1,5.064501154E1
5.554403042E0,-2.157890320E0,2.168320084E1,-4.583088303E1,5.074729084E1
5.564443042E0,-2.028247833E0,2.171897125E1,-4.624295425E1,5.112962272E1
5.574483042E0,-2.141139984E0,2.163166428E1,-4.606810379E1,5.093901812E1
5.584523042E0,-2.046295166E0,2.183959579E1,-4.606827164E1,5.102392498E1
5.594563042E0,-2.325263977E0,2.193621826E1,-4.649390030E1,5.146151270E1
5.604603042E0,-2.158245087E0,2.160819626E1,-4.671287918E1,5.151373845E1
5.614643042E0,-2.230709076E0,2.160605240E1,-4.680637741E1,5.160072218E1
5.624683042E0,-2.152740479E0,2.175507736E1,-4.660332108E1,5.147608394E1
5.634723042E0,-2.268920898E0,2.163318253E1,-4.672669601E1,5.154150472E1
5.644763042E0,-1.956451416E0,2.167386627E1,-4.654995346E1,5.138562395E1
5.654803042E0,-2.037261963E0,2.161650085E1,-4.675970078E1,5.155475887E1
5.664843042E0,-1.965324402E0,2.162690735E1,-4.633649063E1,5.117280514E1
5.674883042E0,-2.154056549E0,2.142499542E1,-4.658806229E1,5.132365864E1
5.684923042E0,-2.107345581E0,2.152484131E1,-4.642673111E1,5.121719497E1
5.694963042E0,-2.304618835E0,2.175872040E1,-4.644968033E1,5.134516515E1
5.705003042E0,-2.039867401E0,2.191018677E1,-4.629939651E1,5.126257369E1
5.715043042E0,-1.932304382E0,2.170525360E1,-4.625754929E1,5.113328368E1
5.725083042E0,-2.184261322E0,2.155349731E1,-4.611478043E1,5.094994816E1
5.735123042E0,-2.255741119E0,2.177231216E1,-4.633751297E1,5.124731264E1
5.745163042E0,-2.127071381E0,2.159017944E1,-4.627632523E1,5.110928054E1
5.755203042E0,-2.199512482E0,2.181806564E1,-4.626506424E1,5.119884777E1
5.765244042E0,-2.286205292E0,2.161507797E1,-4.595954514E1,5.084012313E1
5.775284042E0,-2.418609619E0,2.161682892E1,-4.560937881E1,5.053070750E1
5.785324042E0,-2.130786896E0,2.179173279E1,-4.603178787E1,5.097396753E1
5.795364042E0,-2.353252411E0,2.157582855E1,-4.601597977E1,5.087754484E1
5.805404042E0,-2.475067139E0,2.162213135E1,-4.573805618E1,5.065187365E1
5.815444042E0,-2.238605499E0,2.143492508E1,-4.588337326E1,5.069271456E1
5.825484042E0,-2.230197906E0,2.150551987E1,-4.615184402E1,5.096522220E1
5.835524042E0,-2.092163086E0,2.165929794E1,-4.632214737E1,5.117854698E1
5.845564042E0,-2.106868744E0,2.154287338E1,-4.638556290E1,5.118744704E1
5.855604042E0,-2.044441223E0,2.151006699E1,-4.618787766E1,5.099198725E1
5.865644042E0,-1.987102509E0,2.149233246E1,-4.623351669E1,5.102359255E1
5.875684042E0,-2.105773926E0,2.146317291E1,-4.637641525E1,5.114561533E1
5.885724042E0,-2.287250519E0,2.144800949E1,-4.643908310E1,5.120387744E1
5.895764042E0,-2.084255219E0,2.170922470E1,-4.649796677E1,5.135849949E1
5.905804042E0,-2.109943390E0,2.162714005E1,-4.663852310E1,5.145227774E1
5.915844042E0,-1.958286285E0,2.159880066E1,-4.648025894E1,5.129091095E1
5.925884042E0,-2.106655121E0,2.150257874E1,-4.658168411E1,5.134834158E1
5.935924292E0,-2.092216492E0,2.156047821E1,-4.632991409E1,5.114384157E1
5.945964292E0,-2.218147278E0,2.151872253E1,-4.609780502E1,5.092134351E1
5.956004292E0,-2.264961243E0,2.156703949E1,-4.628351974E1,5.111195009E1
5.966044292E0,-2.270217896E0,2.154702759E1,-4.636499405E1,5.117754352E1
5.976084292E0,-2.276744843E0,2.149884796E1,-4.686387253E1,5.161014027E1
5.986124292E0,-2.303646088E0,2.157763672E1,-4.678429794E1,5.157200525E1
5.996165292E0,-2.251152039E0,2.158206177E1,-4.627648544E1,5.111131167E1
6.006205292E0,-1.965858459E0,2.170624542E1,-4.646774673E1,5.132520995E1
6.016245292E0,-2.192001343E0,2.174086761E1,-4.634115982E1,5.123449315E1
6.026285292E0,-2.339618683E0,2.182712173E1,-4.653171158E1,5.144994889E1
6.036325292E0,-2.400287628E0,2.176300049E1,-4.660045242E1,5.148778241E1
6.046365292E0,-1.847084045E0,2.184874725E1,-4.655002975E1,5.145565806E1
6.056405292E0,-1.864521027E0,2.181615067E1,-4.683129501E1,5.169710883E1
6.066445292E0,-2.223152161E0,2.189384079E1,-4.681546402E1,5.172978196E1
6.076485292E0,-2.005317688E0,2.186037827E1,-4.662554550E1,5.153483220E1
6.086525292E0,-2.254993439E0,2.176027298E1,-4.649766159E1,5.138703153E1
6.096565292E0,-2.372753143E0,2.176842880E1,-4.689835739E1,5.175857780E1
6.106605292E0,-2.327518463E0,2.174436569E1,-4.674400711E1,5.160655949E1
6.116645292E0,-2.243690491E0,2.199479675E1,-4.656663132E1,5.154858275E1
6.126685292E0,-2.292205811E0,2.197487640E1,-4.691439438E1,5.185662735E1
6.136725292E0,-2.160491943E0,2.195758438E1,-4.656057358E1,5.152368629E1
6.146765292E0,-2.004722595E0,2.189095306E1,-4.667046738E1,5.158842180E1
6.156805292E0,-2.154342651E0,2.174016953E1,-4.665926743E1,5.152051436E1
6.166845292E0,-2.052112579E0,2.176588058E1,-4.692115402E1,5.176446096E1
6.176885292E0,-1.936901093E0,2.181104660E1,-4.664723587E1,5.153094171E1
6.186925292E0,-2.084770203E0,2.208514023E1,-4.657898331E1,5.159167929E1
6.196965292E0,-2.222122192E0,2.177091980E1,-4.665648270E1,5.153385444E1
6.207005292E0,-2.069484711E0,2.192276382E1,-4.641215897E1,5.137099221E1
6.217045292E0,-2.327346802E0,2.190349579E1,-4.668417740E1,5.161968704E1
6.227085292E0,-2.136623383E0,2.173443604E1,-4.646242142E1,5.133914173E1
6.237126292E0,-2.158798218E0,2.186323547E1,-4.654772568E1,5.147185873E1
6.247166292E0,-2.034465790E0,2.162769318E1,-4.643675613E1,5.126664104E1
6.257206292E0,-2.015834808E0,2.159172058E1,-4.641525650E1,5.123126022E1
6.267246292E0,-2.078834534E0,2.174251556E1,-4.634414291E1,5.123317400E1
6.277286292E0,-2.020778656E0,2.163594055E1,-4.642693710E1,5.126068629E1
