"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.443308321E1,4.208522797E0,2.339162827E1,-4.868653107E1,5.417802363E1
1.444312521E1,4.249679565E0,2.342932510E1,-4.909564209E1,5.456532895E1
1.445316621E1,4.140911102E0,2.337320709E1,-4.912317657E1,5.455767986E1
1.446320721E1,4.398216248E0,2.326688385E1,-4.894255829E1,5.436971769E1
1.447324821E1,4.321407318E0,2.315501404E1,-4.891840363E1,5.429400933E1
1.448329021E1,4.255031586E0,2.331604767E1,-4.861939240E1,5.408871129E1
1.449333121E1,4.252391815E0,2.314822388E1,-4.877778625E1,5.415898390E1
1.450337221E1,4.125560760E0,2.331708527E1,-4.879312134E1,5.423537044E1
1.451341321E1,4.339866638E0,2.350791550E1,-4.871683502E1,5.426588752E1
1.452345521E1,4.243320465E0,2.331383514E1,-4.904869080E1,5.447306441E1
1.453349621E1,4.151187897E0,2.329871368E1,-4.881199646E1,5.424641388E1
1.454353721E1,4.137432098E0,2.327125549E1,-4.889836884E1,5.431132618E1
1.455357821E1,4.232513428E0,2.346478653E1,-4.852500153E1,5.406649748E1
1.456362021E1,4.181568146E0,2.344139481E1,-4.841303253E1,5.395188803E1
1.457366121E1,4.169414520E0,2.345102310E1,-4.873677063E1,5.424580457E1
1.458370221E1,4.062419891E0,2.340988159E1,-4.866258240E1,5.415323386E1
1.459374321E1,4.320903778E0,2.334287262E1,-4.833428955E1,5.384945179E1
1.460378521E1,4.232913971E0,2.331935501E1,-4.805166626E1,5.357865722E1
1.461382621E1,3.983055115E0,2.332039261E1,-4.807754517E1,5.358316703E1
1.462386721E1,4.071361542E0,2.334141541E1,-4.836354065E1,5.385563779E1
1.463390821E1,4.170993805E0,2.355515289E1,-4.839396667E1,5.398350144E1
1.464395021E1,4.102634430E0,2.341331863E1,-4.879470825E1,5.427650184E1
1.465399121E1,4.171993256E0,2.338820267E1,-4.840773010E1,5.392329631E1
1.466403221E1,4.177879333E0,2.336025620E1,-4.844991302E1,5.394951638E1
1.467407321E1,3.962108612E0,2.326744461E1,-4.868355560E1,5.410324269E1
1.468411521E1,3.946914673E0,2.321102905E1,-4.857302094E1,5.397840650E1
1.469415621E1,4.195777893E0,2.325393295E1,-4.857796478E1,5.402007601E1
1.470419721E1,3.982639313E0,2.334014130E1,-4.862543488E1,5.408379174E1
1.471423821E1,4.244304657E0,2.348927307E1,-4.856382751E1,5.411289508E1
1.472428021E1,4.363258362E0,2.346715927E1,-4.871514130E1,5.424859979E1
1.473432121E1,4.554435730E0,2.351600266E1,-4.866845703E1,5.424356160E1
1.474436221E1,4.402412415E0,2.354027557E1,-4.897769928E1,5.451917861E1
1.475440321E1,4.165355682E0,2.339837646E1,-4.881330109E1,5.429155157E1
1.476444521E1,4.206218719E0,2.351019287E1,-4.858467865E1,5.413771739E1
1.477448683E1,4.190349579E0,2.358004761E1,-4.871509552E1,5.428386691E1
1.478452783E1,4.107532501E0,2.369871902E1,-4.861832428E1,5.424244245E1
1.479456883E1,4.209506989E0,2.342791367E1,-4.844152069E1,5.397377154E1
1.480461083E1,4.136695862E0,2.371248627E1,-4.868410492E1,5.430963385E1
1.481465183E1,3.878406525E0,2.354528427E1,-4.882147980E1,5.434113854E1
1.482469283E1,4.067512512E0,2.355678558E1,-4.873396301E1,5.428135919E1
1.483473383E1,4.203018188E0,2.344781876E1,-4.866996765E1,5.418700322E1
1.484477583E1,3.977722168E0,2.347652817E1,-4.848015594E1,5.401199097E1
1.485481683E1,4.018405914E0,2.349180603E1,-4.873266602E1,5.424836655E1
1.486485783E1,3.858734131E0,2.363444901E1,-4.879689789E1,5.435636349E1
1.487489883E1,3.945362091E0,2.369701767E1,-4.886888123E1,5.445440369E1
1.488494083E1,3.965476990E0,2.354952621E1,-4.863348389E1,5.418044802E1
1.489498183E1,3.935199738E0,2.360560608E1,-4.872360992E1,5.428352051E1
1.490502283E1,4.111598969E0,2.374924088E1,-4.877572632E1,5.440591113E1
1.491506383E1,4.114658356E0,2.373458099E1,-4.858536530E1,5.422912934E1
1.492510583E1,4.095859528E0,2.358792114E1,-4.895731354E1,5.449756543E1
1.493514683E1,4.142227173E0,2.366078949E1,-4.914888000E1,5.470469277E1
1.494518783E1,4.130088806E0,2.341345215E1,-4.876737213E1,5.425406860E1
1.495522883E1,4.201812744E0,2.343817902E1,-4.849273682E1,5.402359660E1
1.496527083E1,4.298374176E0,2.355485916E1,-4.832064819E1,5.392765944E1
1.497531183E1,4.129829407E0,2.348511505E1,-4.876326752E1,5.428132624E1
1.498535283E1,4.258174896E0,2.347215652E1,-4.857704926E1,5.411842477E1
1.499539483E1,4.360622406E0,2.341280746E1,-4.843043518E1,5.396926563E1
1.500543583E1,4.407333374E0,2.320703506E1,-4.879504395E1,5.421205934E1
1.501547683E1,4.390140533E0,2.346240234E1,-4.884265137E1,5.436324356E1
1.502551783E1,4.202785492E0,2.352030182E1,-4.860680389E1,5.416169669E1
1.503555983E1,4.286937714E0,2.344996643E1,-4.861348724E1,5.414378914E1
1.504560083E1,4.175598145E0,2.333581161E1,-4.866926575E1,5.413587675E1
1.505564183E1,4.018943787E0,2.363351822E1,-4.871566772E1,5.429467169E1
1.506568283E1,4.088909149E0,2.367111206E1,-4.838666534E1,5.402138565E1
1.507572483E1,4.165378571E0,2.350642395E1,-4.837041473E1,5.394070232E1
1.508576583E1,3.972839355E0,2.352613068E1,-4.840629578E1,5.396695052E1
1.509580683E1,4.139537811E0,2.342378998E1,-4.862033844E1,5.412713756E1
1.510584783E1,4.319980621E0,2.352910614E1,-4.824474335E1,5.385012840E1
1.511588983E1,4.475215912E0,2.359300613E1,-4.838810730E1,5.401913017E1
1.512593083E1,4.027366638E0,2.373875809E1,-4.865795898E1,5.428945837E1
1.513597183E1,4.178764343E0,2.351836395E1,-4.892942047E1,5.444872544E1
1.514601283E1,4.365924835E0,2.349398422E1,-4.819798279E1,5.379659970E1
1.515605483E1,4.306026459E0,2.362545013E1,-4.868549347E1,5.428610349E1
1.516609583E1,3.951839447E0,2.343067169E1,-4.850824738E1,5.401540034E1
1.517613683E1,4.049236298E0,2.349547577E1,-4.832254791E1,5.388415660E1
1.518617783E1,4.184478760E0,2.359872818E1,-4.850008392E1,5.409868737E1
1.519621983E1,4.297687531E0,2.352054596E1,-4.858454132E1,5.414927382E1
1.520626083E1,4.389129639E0,2.370409393E1,-4.840690613E1,5.407751001E1
1.521630183E1,4.229602814E0,2.363142395E1,-4.848362732E1,5.410171768E1
1.522634283E1,4.098182678E0,2.358753204E1,-4.845732880E1,5.404886200E1
1.523638483E1,4.129364014E0,2.352609253E1,-4.872146606E1,5.426149585E1
1.524642583E1,4.199642181E0,2.351536560E1,-4.891315460E1,5.443442024E1
1.525646683E1,4.228343964E0,2.347255707E1,-4.899358368E1,5.449046770E1
1.526650783E1,4.199768066E0,2.336555481E1,-4.875688171E1,5.422933448E1
1.527654983E1,4.237426758E0,2.331426239E1,-4.837448120E1,5.386651138E1
1.528659083E1,4.310924530E0,2.347648239E1,-4.850466919E1,5.405952487E1
1.529663183E1,4.399497986E0,2.329198456E1,-4.858516693E1,5.405913959E1
1.530667283E1,4.048412323E0,2.332708740E1,-4.822631836E1,5.372448633E1
1.531671483E1,4.127262115E0,2.342235565E1,-4.861225128E1,5.411831494E1
1.532675583E1,4.041873932E0,2.339215851E1,-4.857109070E1,5.406182272E1
1.533679683E1,3.756572723E0,2.352700043E1,-4.886833954E1,5.436677475E1
1.534683883E1,4.032848358E0,2.352324295E1,-4.892044067E1,5.443175857E1
1.535687983E1,3.786369324E0,2.324824905E1,-4.876641846E1,5.415700551E1
1.536692083E1,3.976554871E0,2.323245239E1,-4.863034821E1,5.404137859E1
1.537696183E1,3.853134155E0,2.339291000E1,-4.823325348E1,5.374496835E1
1.538700383E1,4.019439697E0,2.345203781E1,-4.838468170E1,5.391874810E1
1.539704483E1,3.955974579E0,2.330464554E1,-4.833361816E1,5.380422737E1
1.540708583E1,3.955574036E0,2.349085999E1,-4.843897247E1,5.397963619E1
1.541712683E1,3.999485016E0,2.368762207E1,-4.853305817E1,5.415308906E1
1.542716883E1,3.933834076E0,2.332994080E1,-4.885178375E1,5.427944329E1
1.543720983E1,4.220676422E0,2.332392883E1,-4.845642090E1,5.394297444E1
1.544725083E1,4.171409607E0,2.343624496E1,-4.849671936E1,5.402397639E1
1.545729183E1,4.367694855E0,2.320014954E1,-4.841159821E1,5.386099273E1
1.546733383E1,4.300296783E0,2.331476974E1,-4.861319733E1,5.408617194E1
1.547737483E1,4.434429169E0,2.345029831E1,-4.846834564E1,5.402556045E1
1.548741583E1,4.463993073E0,2.349983978E1,-4.856058502E1,5.413224660E1
1.549745683E1,4.322147369E0,2.360295105E1,-4.880022430E1,5.438053097E1
1.550749883E1,4.246910095E0,2.348821640E1,-4.861610413E1,5.415956181E1
1.551753983E1,4.311462402E0,2.321645737E1,-4.876027679E1,5.417709104E1
1.552758083E1,4.535446167E0,2.335023880E1,-4.874960327E1,5.424322762E1
1.553762183E1,4.371257782E0,2.359132767E1,-4.886985016E1,5.444190381E1
1.554766383E1,4.228347778E0,2.358451462E1,-4.912065887E1,5.465297232E1
1.555770483E1,4.124984741E0,2.349915695E1,-4.872444916E1,5.425216883E1
1.556774583E1,4.269107819E0,2.361936951E1,-4.822773743E1,5.387034950E1
1.557778683E1,3.934509277E0,2.339116287E1,-4.824510193E1,5.376073589E1
1.558782883E1,4.022666931E0,2.346082687E1,-4.835950470E1,5.390022209E1
1.559786983E1,3.944545746E0,2.328454971E1,-4.880713654E1,5.422053369E1
1.560791083E1,3.745212555E0,2.350189972E1,-4.873254395E1,5.423307798E1
1.561795283E1,3.795238495E0,2.347883224E1,-4.846702576E1,5.398807261E1
1.562799383E1,3.830444336E0,2.363455582E1,-4.844129181E1,5.403538919E1
1.563803483E1,4.073577881E0,2.365877914E1,-4.881307983E1,5.439713807E1
1.564807583E1,4.249687195E0,2.346342087E1,-4.849646759E1,5.404164439E1
1.565811783E1,4.277812958E0,2.342192459E1,-4.845908356E1,5.399230514E1
1.566815883E1,4.269935608E0,2.363674164E1,-4.877021027E1,5.436415469E1
1.567819983E1,4.050823212E0,2.358201599E1,-4.876351929E1,5.431759807E1
1.568824083E1,4.110229492E0,2.350184250E1,-4.891787720E1,5.442599835E1
1.569828283E1,4.327491760E0,2.337020111E1,-4.905496216E1,5.450947438E1
1.570832383E1,4.030364990E0,2.333274460E1,-4.870381927E1,5.415461960E1
1.571836483E1,4.311244965E0,2.336118698E1,-4.876807404E1,5.424626195E1
1.572840583E1,4.270027161E0,2.353234482E1,-4.840612030E1,5.399219265E1
1.573844783E1,4.368953705E0,2.349459076E1,-4.888504791E1,5.441352278E1
1.574848883E1,4.299388885E0,2.355858994E1,-4.861530304E1,5.419353831E1
1.575852983E1,4.138980865E0,2.344083405E1,-4.883173370E1,5.432441514E1
1.576857083E1,3.985019684E0,2.342496109E1,-4.876869202E1,5.424937331E1
1.577861271E1,3.886894226E0,2.334510040E1,-4.857570648E1,5.403425691E1
1.578865371E1,4.047439575E0,2.340966415E1,-4.874290466E1,5.422420952E1
1.579869471E1,4.139514923E0,2.364881897E1,-4.891580963E1,5.448998673E1
1.580873571E1,4.233760834E0,2.344136429E1,-4.859860992E1,5.412252005E1
1.581877771E1,4.289718628E0,2.354450989E1,-4.848632050E1,5.407096177E1
1.582881871E1,4.171630859E0,2.342547226E1,-4.848140717E1,5.400557467E1
1.583885971E1,4.432140350E0,2.341342545E1,-4.851668549E1,5.405276246E1
1.584890071E1,4.443790436E0,2.338821030E1,-4.841986847E1,5.395590159E1
1.585894271E1,4.408309937E0,2.357873154E1,-4.846704865E1,5.407813404E1
1.586898371E1,4.424095154E0,2.330858994E1,-4.839153290E1,5.389437298E1
1.587902471E1,4.400348663E0,2.330371475E1,-4.839672852E1,5.389498604E1
1.588906671E1,4.209053040E0,2.354072189E1,-4.831350708E1,5.390803911E1
1.589910771E1,4.449909210E0,2.347974014E1,-4.838517761E1,5.396503777E1
1.590914871E1,4.430694580E0,2.336871338E1,-4.844940948E1,5.397289226E1
1.591918971E1,4.276027679E0,2.339671707E1,-4.848501587E1,5.400451413E1
1.592923171E1,4.235683441E0,2.326293182E1,-4.866526794E1,5.410557564E1
1.593927271E1,4.269306183E0,2.327956390E1,-4.836553955E1,5.384598859E1
1.594931371E1,4.472732544E0,2.348187637E1,-4.835314178E1,5.393913398E1
1.595935471E1,4.475700378E0,2.337878418E1,-4.862360382E1,5.413736503E1
1.596939671E1,4.284488678E0,2.350254059E1,-4.860259247E1,5.415660857E1
1.597943771E1,4.371105194E0,2.352847290E1,-4.872832489E1,5.428761594E1
1.598947871E1,4.188678741E0,2.343537140E1,-4.863664246E1,5.415057388E1
1.599951971E1,4.509593964E0,2.349042892E1,-4.859940338E1,5.416676747E1
1.600956171E1,4.387153625E0,2.353184891E1,-4.850119019E1,5.408660166E1
1.601960271E1,4.131092072E0,2.345701218E1,-4.882093811E1,5.432109480E1
1.602964371E1,4.208068848E0,2.319209671E1,-4.867554474E1,5.408225077E1
1.603968471E1,4.455478668E0,2.350294113E1,-4.905057526E1,5.457287298E1
1.604972671E1,4.369915009E0,2.322980499E1,-4.922087860E1,5.460233408E1
1.605976771E1,4.181278229E0,2.334330750E1,-4.875380707E1,5.421555862E1
1.606980871E1,4.572853088E0,2.340662384E1,-4.879692841E1,5.431317747E1
1.607985071E1,4.449684143E0,2.344936752E1,-4.856295776E1,5.411130559E1
1.608989171E1,4.511421204E0,2.351407242E1,-4.877854156E1,5.433793003E1
1.609993271E1,4.484672546E0,2.350815582E1,-4.857122803E1,5.414711322E1
1.610997371E1,4.359012604E0,2.340411377E1,-4.867926788E1,5.418878716E1
1.612001571E1,4.244655609E0,2.345876312E1,-4.876159668E1,5.427728788E1
1.613005671E1,4.271545410E0,2.337456512E1,-4.893944550E1,5.440299367E1
1.614009771E1,4.259929657E0,2.338708115E1,-4.905950165E1,5.451547732E1
1.615013871E1,4.128623962E0,2.351791382E1,-4.868571472E1,5.422579298E1
1.616018071E1,4.104560852E0,2.340126801E1,-4.889604187E1,5.436257605E1
1.617022171E1,4.218650818E0,2.322702408E1,-4.866695404E1,5.409033257E1
1.618026271E1,4.307907104E0,2.322911072E1,-4.884296417E1,5.425665671E1
1.619030371E1,4.040718079E0,2.328405380E1,-4.877908325E1,5.420215427E1
1.620034571E1,3.930297852E0,2.317639542E1,-4.882878876E1,5.419264855E1
1.621038671E1,4.341785431E0,2.329006195E1,-4.902724457E1,5.445134338E1
1.622042771E1,4.177452087E0,2.323386383E1,-4.893601227E1,5.433228167E1
1.623046871E1,4.276191711E0,2.335597992E1,-4.896398163E1,5.441745226E1
1.624051071E1,3.929450989E0,2.344917679E1,-4.898106384E1,5.444675465E1
1.625055171E1,3.834095001E0,2.344030380E1,-4.875369263E1,5.423163903E1
1.626059271E1,3.813068390E0,2.361021805E1,-4.857819366E1,5.414630908E1
1.627063471E1,4.011157990E0,2.352251816E1,-4.860777283E1,5.414899656E1
1.628067571E1,4.146415710E0,2.357266235E1,-4.882624054E1,5.437706262E1
1.629071671E1,3.906116486E0,2.353856277E1,-4.889935303E1,5.441018664E1
1.630075771E1,4.047073364E0,2.355080032E1,-4.893117523E1,5.445437456E1
1.631079971E1,4.146583557E0,2.329520416E1,-4.854344177E1,5.400302243E1
1.632084071E1,4.087402344E0,2.329200363E1,-4.896898651E1,5.438001408E1
1.633088171E1,4.272102356E0,2.331221390E1,-4.855422974E1,5.402983806E1
1.634092271E1,3.929958344E0,2.354725647E1,-4.860997009E1,5.415576657E1
1.635096471E1,4.017299652E0,2.352349472E1,-4.850400543E1,5.405674836E1
1.636100571E1,4.096900940E0,2.333197784E1,-4.841886139E1,5.390317176E1
1.637104671E1,4.227626801E0,2.343658447E1,-4.868549347E1,5.419800360E1
1.638108871E1,4.185539246E0,2.361286926E1,-4.890729523E1,5.447026583E1
1.639112971E1,4.233085632E0,2.347732925E1,-4.853745270E1,5.408316112E1
1.640117071E1,4.274581909E0,2.349384689E1,-4.848619843E1,5.404761170E1
1.641121171E1,4.249168396E0,2.356188202E1,-4.882866669E1,5.438250092E1
1.642125371E1,4.151233673E0,2.341974258E1,-4.858460999E1,5.409419018E1
1.643129471E1,4.080932617E0,2.341347504E1,-4.853086853E1,5.403785733E1
1.644133571E1,3.994792938E0,2.342030716E1,-4.869649506E1,5.418318733E1
1.645137671E1,4.060478210E0,2.335126495E1,-4.853786469E1,5.401567704E1
1.646141871E1,4.231483459E0,2.335968018E1,-4.812269592E1,5.365979848E1
1.647145971E1,4.508098602E0,2.343721008E1,-4.847967529E1,5.403614240E1
1.648150071E1,4.338401794E0,2.334978485E1,-4.878354645E1,5.425742886E1
1.649154171E1,4.167472839E0,2.327933121E1,-4.875949860E1,5.419210085E1
1.650158371E1,4.222854614E0,2.331212234E1,-4.849417114E1,5.397195739E1
1.651162471E1,4.170501709E0,2.341299820E1,-4.857081604E1,5.408036372E1
1.652166571E1,3.968925476E0,2.353358841E1,-4.849078369E1,5.404570525E1
1.653170671E1,4.038562775E0,2.361068726E1,-4.894275665E1,5.449007222E1
1.654174871E1,4.233867645E0,2.356681824E1,-4.854846191E1,5.413200265E1
1.655178971E1,4.286048889E0,2.338447952E1,-4.880613708E1,5.428851734E1
1.656183071E1,4.095615387E0,2.361711121E1,-4.855589294E1,5.414994688E1
1.657187271E1,4.121852875E0,2.354967499E1,-4.860205078E1,5.416397514E1
1.658191371E1,4.040279388E0,2.341110611E1,-4.846292114E1,5.397275676E1
1.659195471E1,4.270706177E0,2.341352844E1,-4.849651337E1,5.402169984E1
1.660199571E1,4.304698944E0,2.334866714E1,-4.836768341E1,5.388064113E1
1.661203771E1,4.299777985E0,2.326725388E1,-4.845949554E1,5.392750599E1
1.662207871E1,4.249420166E0,2.331608582E1,-4.843833923E1,5.392559816E1
1.663211971E1,4.274505615E0,2.332471085E1,-4.860121155E1,5.407764139E1
1.664216071E1,4.260250092E0,2.312477493E1,-4.833412170E1,5.375027691E1
1.665220271E1,4.418075562E0,2.321621704E1,-4.861881256E1,5.405831167E1
1.666224371E1,4.345886230E0,2.332118607E1,-4.876149750E1,5.422589865E1
1.667228471E1,4.553890228E0,2.340550232E1,-4.853764343E1,5.407826074E1
1.668232571E1,4.459197998E0,2.354822159E1,-4.856954193E1,5.416090463E1
1.669236771E1,4.170753479E0,2.342385483E1,-4.846701813E1,5.399188833E1
1.670240871E1,4.290802002E0,2.347693253E1,-4.890464020E1,5.441728747E1
1.671244971E1,4.234954834E0,2.336791611E1,-4.846508789E1,5.397090966E1
1.672249171E1,4.271381378E0,2.351160812E1,-4.823181915E1,5.382702662E1
1.673253271E1,4.205520630E0,2.349909210E1,-4.829727936E1,5.387504920E1
1.674257371E1,4.258876801E0,2.357073212E1,-4.807312775E1,5.370980409E1
1.675261471E1,4.193656921E0,2.357691956E1,-4.837730408E1,5.397982442E1
1.676265671E1,4.263698578E0,2.367438126E1,-4.829338837E1,5.395282025E1
1.677269771E1,4.326183319E0,2.362570572E1,-4.844178772E1,5.406936869E1
1.678273837E1,4.198841095E0,2.335906982E1,-4.827308655E1,5.379188874E1
1.679277937E1,4.019870758E0,2.336912537E1,-4.844233704E1,5.393454736E1
1.680282137E1,4.111484528E0,2.339743423E1,-4.798642731E1,5.354476108E1
1.681286237E1,4.104812622E0,2.338940048E1,-4.826570129E1,5.379118388E1
1.682290337E1,4.199737549E0,2.342770004E1,-4.893086243E1,5.441253737E1
1.683294537E1,4.203895569E0,2.325914001E1,-4.865500641E1,5.409223586E1
1.684298637E1,4.421524048E0,2.333098221E1,-4.839905548E1,5.391060357E1
1.685302737E1,4.133800507E0,2.335838318E1,-4.866637421E1,5.413980375E1
1.686306837E1,4.264476776E0,2.339976883E1,-4.874681091E1,5.424008221E1
1.687311037E1,4.209049225E0,2.345760345E1,-4.831186676E1,5.387032323E1
1.688315137E1,4.095355988E0,2.358401871E1,-4.884068298E1,5.439108561E1
1.689319237E1,4.109119415E0,2.350294495E1,-4.872702789E1,5.425492172E1
1.690323337E1,4.267158508E0,2.347262192E1,-4.876354980E1,5.428679776E1
1.691327538E1,3.910079956E0,2.344233704E1,-4.883363342E1,5.430981168E1
1.692331637E1,4.312934875E0,2.368146515E1,-4.830879974E1,5.397363552E1
1.693335737E1,4.205604553E0,2.366985703E1,-4.840933228E1,5.405009429E1
1.694339837E1,4.048690796E0,2.369837570E1,-4.834804535E1,5.399572573E1
1.695344038E1,4.199157715E0,2.364728165E1,-4.845634460E1,5.408182862E1
1.696348138E1,4.395210266E0,2.373523331E1,-4.842003632E1,5.410341108E1
1.697352237E1,4.110702515E0,2.372605133E1,-4.866973114E1,5.430070088E1
1.698356437E1,4.443672180E0,2.353448486E1,-4.865957642E1,5.423442244E1
1.699360537E1,4.195796967E0,2.352037430E1,-4.859497070E1,5.415056691E1
1.700364638E1,4.149635315E0,2.365051651E1,-4.874301147E1,5.433642951E1
1.701368738E1,4.161777496E0,2.354510117E1,-4.877597046E1,5.432115127E1
1.702372937E1,4.210636139E0,2.362234879E1,-4.861769104E1,5.421646153E1
1.703377037E1,4.220314026E0,2.350186920E1,-4.881124878E1,5.433863187E1
1.704381137E1,4.062637329E0,2.360509872E1,-4.860654449E1,5.418765427E1
1.705385238E1,4.022064209E0,2.360698318E1,-4.846487427E1,5.405840077E1
1.706389437E1,4.442211151E0,2.344254303E1,-4.882053375E1,5.433903366E1
1.707393537E1,4.446250916E0,2.345693970E1,-4.868872070E1,5.422719512E1
1.708397637E1,4.199272156E0,2.341590881E1,-4.836012268E1,5.389471345E1
1.709401837E1,4.467853546E0,2.330060577E1,-4.849233246E1,5.398505582E1
1.710405937E1,4.448909760E0,2.359815216E1,-4.831132507E1,5.395043757E1
1.711410037E1,4.466716766E0,2.357211304E1,-4.821983337E1,5.385859636E1
1.712414137E1,4.529563904E0,2.362556076E1,-4.845037079E1,5.409364565E1
1.713418337E1,4.346900940E0,2.350249863E1,-4.855745697E1,5.412106445E1
1.714422437E1,4.330894470E0,2.364775085E1,-4.866324615E1,5.427784349E1
1.715426537E1,4.364498138E0,2.367788315E1,-4.850099182E1,5.414828900E1
1.716430637E1,4.052280426E0,2.360743713E1,-4.888677979E1,5.443940946E1
1.717434837E1,4.122589111E0,2.353970718E1,-4.886609650E1,5.439677327E1
1.718438937E1,4.261779785E0,2.337985229E1,-4.876423645E1,5.424694477E1
1.719443037E1,4.330921173E0,2.366109467E1,-4.906584930E1,5.464487027E1
1.720447238E1,4.181381226E0,2.373125839E1,-4.874364471E1,5.437462160E1
1.721451338E1,3.912063599E0,2.376861954E1,-4.840726471E1,5.406953664E1
1.722455437E1,4.162258148E0,2.377097702E1,-4.858325958E1,5.424681422E1
1.723459537E1,4.184516907E0,2.358952713E1,-4.852376556E1,5.411591075E1
1.724463737E1,4.096038818E0,2.340310287E1,-4.861494446E1,5.411003218E1
1.725467838E1,4.357322693E0,2.328485489E1,-4.879782867E1,5.424388271E1
1.726471938E1,4.038124084E0,2.337308884E1,-4.865901184E1,5.413231162E1
1.727476037E1,4.115402222E0,2.347961426E1,-4.871547699E1,5.423491974E1
1.728480237E1,4.291336060E0,2.347412491E1,-4.884518433E1,5.436269067E1
1.729484337E1,4.235458374E0,2.348622131E1,-4.876339722E1,5.429005993E1
1.730488438E1,4.202861786E0,2.362039185E1,-4.871675110E1,5.430385618E1
1.731492637E1,4.298313141E0,2.353617859E1,-4.852317047E1,5.410106534E1
1.732496737E1,4.258007050E0,2.350939178E1,-4.855416107E1,5.411403407E1
1.733500837E1,4.302108765E0,2.361516571E1,-4.849479675E1,5.411034562E1
1.734504937E1,4.158912659E0,2.347147751E1,-4.827295685E1,5.383758143E1
1.735509137E1,4.148418427E0,2.334199905E1,-4.873622131E1,5.419665638E1
1.736513237E1,4.187576294E0,2.337938690E1,-4.849826813E1,5.400197717E1
1.737517337E1,4.330497742E0,2.342442322E1,-4.871461487E1,5.422702754E1
